,,feature,feature,feature,feature,feature,feature,feature,feature,label
2018-12-03,SZ002265,0.9956827,-0.72545534,-0.27102458,-1.8510945,-1.1555464,-0.24282591,1.6461146,-0.5852217,-0.017075777
2018-12-03,SZ002428,0.63602155,-0.50595385,0.1279695,-0.98090065,-1.0728029,-0.029333118,1.4521284,-0.21116023,0.01964283
2018-12-03,SZ002727,0.5347401,-1.4967091,-0.3268443,-1.2632042,-0.5033322,-0.32472754,1.865367,1.5990887,0.017133355
2018-12-04,SH600096,1.8479192,-2.106891,0.33625385,-2.2137334,-1.7366894,0.12271561,1.8993511,0.5071818,-0.014897585
2018-12-04,SZ000538,-0.793165,0.3520639,-0.55966425,0.15817511,-1.4079332,0.73612094,-1.4415231,-0.05444485,-0.020626664
2018-12-04,SZ000560,-0.1604095,0.8946855,0.40539864,0.29405263,0.47007033,-1.086556,-0.40236288,0.19685312,-0.016245484
2018-12-04,SZ000878,-0.94467896,0.06690049,-0.98830336,-0.07804948,-0.8537481,0.45274413,-0.073847994,1.1147363,-0.016666472
2018-12-04,SZ002053,-0.38980222,-0.29796597,-0.5290074,-0.324162,0.19620654,-0.90906596,0.849705,-0.8767943,-0.008108139
2018-12-04,SZ002059,2.4346805,-3.0,-0.94858104,-3.0,-1.9467005,-0.12305167,2.3695605,0.2784896,-0.018739223
2018-12-04,SZ002265,0.60001326,-0.120517135,0.8133267,-0.24588707,-1.0808724,0.2852233,0.13303876,-0.5506495,0.0065147877
2018-12-04,SZ002428,-0.5711008,-0.5041466,-0.48261744,-0.031152686,-1.0691088,0.4017084,0.14840415,-0.29829338,-0.03327495
2018-12-04,SZ002727,0.47453234,-1.3685522,-0.98246545,-1.8722229,-1.4857123,0.3551245,1.163419,1.1541224,-0.039852142
2018-12-05,SH600096,0.6488689,-1.3669267,0.017503735,-1.0610316,-1.4854211,0.73605996,-0.6577357,0.64669275,0.0
2018-12-05,SZ000538,1.3219339,-2.1229513,-0.33541405,-2.238752,-1.8731316,0.73633623,-0.1383257,-0.63742393,0.0139962435
2018-12-05,SZ000560,-0.94243723,0.8153728,0.13675173,1.06834,1.164303,-0.96324134,-1.6501249,-0.40164942,-0.005504608
2018-12-05,SZ000878,-0.04864541,-0.6049718,-0.07845316,-0.29292542,-0.56684476,0.37001196,-0.9893677,1.1635667,0.0036319494
2018-12-05,SZ002053,-0.09189294,0.0,-0.515399,-0.71462435,0.35194194,-0.74346656,-1.4038247,-0.7015208,0.0
2018-12-05,SZ002059,0.45385158,0.86572826,0.7908046,-0.13041976,-0.5677461,0.21605578,-1.6989421,0.111444265,-0.005208373
2018-12-05,SZ002265,0.010799839,-0.67438304,-0.2594701,-0.55523294,-0.47212976,0.14117576,-1.9174924,-0.9239566,-0.007551372
2018-12-05,SZ002428,2.3345838,-1.9777445,0.8434676,-2.3206496,-1.2436901,1.0018559,-0.18193215,-0.6554493,0.0018116236
2018-12-05,SZ002727,1.7812538,-2.2502298,0.026984083,-2.4370239,-1.6620367,0.8978163,-0.10242812,0.36858362,-0.025673866
2018-12-06,SH600096,3.0,3.0,3.0,0.73578954,-1.3394043,0.22970393,-2.3957896,-0.08962668,-0.032136083
2018-12-06,SZ000538,0.89173037,0.58708054,1.7168838,0.2593296,-0.65677387,-0.998014,-1.1188656,-1.3970392,0.0023663044
2018-12-06,SZ000560,-0.5566935,0.4144209,0.0012647208,0.42276847,0.8174646,0.25258318,-0.72432184,0.12837918,-0.012915134
2018-12-06,SZ000878,-1.0119557,0.5468689,-0.061344016,0.9618483,-0.3876298,-1.270799,-1.2828084,0.92761946,-0.012062907
2018-12-06,SZ002053,-0.53013474,0.0,0.18308097,0.5889965,0.022357201,-1.0815092,-0.9057936,-0.11127829,-0.005449593
2018-12-06,SZ002059,0.03014934,1.2743739,0.8266923,0.45750198,-0.50076056,-0.9277398,-2.3445761,0.005110593,-0.029668331
2018-12-06,SZ002265,0.30305958,-1.0354902,-0.08174143,-0.73450506,-1.1400293,-0.88054353,-0.4930761,-0.3863537,-0.022826016
2018-12-06,SZ002428,0.22187333,1.5343629,1.3712507,0.74964625,-0.8829175,-0.65002847,-2.1830478,-0.87008196,-0.025316536
2018-12-06,SZ002727,2.3909585,1.7154433,3.0,-0.2866236,-0.9122961,-0.31359008,-3.0,-0.5340761,-0.007466078
2018-12-07,SH600096,0.5920526,0.74717325,0.99689335,-0.09558139,-1.6332351,-1.0125085,-0.78550303,0.2433198,0.02734375
2018-12-07,SZ000538,0.31463087,-1.1431004,-0.41942188,-1.0939406,-0.4964405,-1.2831122,0.37690902,-1.2570328,0.016000032
2018-12-07,SZ000560,-0.6689135,0.3125321,0.32048023,0.9060493,0.9860807,0.98733246,0.8433275,0.071110666,0.013084173
2018-12-07,SZ000878,-1.2449485,-0.2043329,-0.67933714,0.6439305,-0.2524357,0.66446733,0.27568468,1.4817545,0.008547187
2018-12-07,SZ002053,-0.53013474,0.0,-0.048180804,0.34932217,0.08285876,0.40195927,0.28305963,0.062521406,0.0
2018-12-07,SZ002059,-0.041976366,0.29563028,0.09610866,-0.1597165,-0.4644281,-0.86322016,-0.6164075,-0.044919834,0.003597021
2018-12-07,SZ002265,-0.87930274,0.12275523,-0.25856963,0.59029675,-0.4484649,0.21221496,-0.022586452,0.33622164,0.008898735
2018-12-07,SZ002428,-1.0502988,0.20421511,-0.6284246,0.4320954,-0.5601543,-0.94764614,-0.4132767,-0.26509127,0.011131763
2018-12-07,SZ002727,1.7483907,0.19838597,1.818547,-0.7472555,-0.4964961,-0.743295,-1.9617745,-1.4362339,0.00619483
2018-12-10,SH600096,-0.09535942,0.7719841,0.7346004,0.55295753,0.17870143,0.58509386,-1.0956383,0.2590085,0.020912528
2018-12-10,SZ000538,-0.14865926,-0.44431373,-0.6324818,-0.74276245,-0.14590152,-1.0748395,0.19618544,-0.57548755,-0.00477612
2018-12-10,SZ000560,0.3151676,0.8443301,1.1321375,0.4107048,1.9125942,0.9650677,0.34951177,-0.19493386,-0.00922513
2018-12-10,SZ000878,-0.51381934,0.20684023,0.15472087,0.5313572,0.6667825,0.82834923,-0.050744195,-0.1759283,0.0
2018-12-10,SZ002053,-0.9780959,0.0,-0.15873763,0.82736015,0.5702145,0.58121216,0.45537946,1.0208734,0.012328625
2018-12-10,SZ002059,-0.25296056,1.3202194,0.89560443,0.91013867,0.76060015,0.99994534,-0.18683809,0.17807437,-0.001791954
2018-12-10,SZ002265,-0.15251052,1.2561595,0.79931366,0.6769706,0.82635087,0.5411213,-0.73954546,-0.7976863,0.0
2018-12-10,SZ002428,0.5333015,1.0475826,0.95819294,-0.07398108,0.74459857,0.28128076,-0.7709359,-0.038675983,0.009174347
2018-12-10,SZ002727,0.16596404,0.12492265,0.41333097,-0.09926707,0.73805237,0.65874684,0.20224515,-0.6946629,-0.007915616
2018-12-11,SH600096,0.4260078,-0.96612275,0.04063295,-0.7711155,0.3840033,-0.19211905,1.4219733,0.013802244,0.0
2018-12-11,SZ000538,-0.72273296,-0.7798797,-0.79306084,-0.14654136,-0.63721067,-0.6140985,0.79652196,-1.0516974,0.028275013
2018-12-11,SZ000560,-0.77248394,-0.6250676,-0.61908585,0.09462196,1.0270494,0.17718843,0.996665,-0.6739052,0.0018622875
2018-12-11,SZ000878,-1.1609203,-0.27343446,-0.9861078,0.2164278,0.44574106,-0.0319318,0.62883615,-0.6651383,0.009685159
2018-12-11,SZ002053,-1.1612526,0.07734717,-0.6237906,0.5863699,0.8135602,0.76551634,0.17076679,2.1729755,0.0040596724
2018-12-11,SZ002059,-1.0548103,0.0,-0.32834175,0.753075,1.8321893,0.8743383,0.6702064,0.9343957,0.028725147
2018-12-11,SZ002265,-0.64679575,0.18676807,-0.6209779,-0.095403135,0.69631326,0.14507997,0.38941672,-0.8349889,0.006615281
2018-12-11,SZ002428,-0.42222774,-0.10359849,-0.62165576,-0.384192,0.57300717,0.45792156,1.1436651,-0.2227661,0.03272724
2018-12-11,SZ002727,-0.15312035,-0.34762812,0.21746114,0.14000884,1.1238663,0.5292092,1.6902715,0.053027548,0.0
2018-12-12,SH600096,-0.12925713,-0.84118664,-0.29859552,-0.4058395,-0.038149655,-1.1619463,1.5089127,-0.813135,-0.02048415
2018-12-12,SZ000538,-0.21035294,0.9740318,0.8706135,0.84017354,-0.18215057,0.7306224,-0.5308702,-0.55943555,-0.003531754
2018-12-12,SZ000560,-1.1501366,0.31544667,-0.45665526,0.740744,0.66481304,-0.3671859,-1.4191224e-06,-0.8670854,0.0055761337
2018-12-12,SZ000878,-1.2480519,0.27343783,-0.369602,0.9618483,0.33820626,-1.2439238,0.17607684,0.24703166,-0.02278173
2018-12-12,SZ002053,-1.085687,0.45844236,-0.39976305,0.7112742,-0.008100051,-1.1272984,0.6185146,0.61147034,-0.02021575
2018-12-12,SZ002059,-0.5851942,0.4054887,0.2825184,0.7525036,1.1578203,0.5119862,0.6714226,0.38260138,-0.029668331
2018-12-12,SZ002265,-0.94114333,0.3112734,-0.0595127,0.87438804,0.304599,0.038464326,0.64139587,0.01753653,-0.029572904
2018-12-12,SZ002428,0.14040373,0.7186401,1.0715625,0.58855087,0.8096875,-1.0278487,0.86884457,-0.020771235,-0.044014156
2018-12-12,SZ002727,-0.55447006,0.9010329,0.2655104,0.67844385,1.7138624,0.24189298,0.3775865,0.6488853,-0.015957415
2018-12-13,SH600096,-0.41136113,0.31544667,-0.14054589,0.085551925,-0.3689547,-0.33288386,0.11606939,0.30908027,-0.00950563
2018-12-13,SZ000538,0.5775067,-1.5526379,-0.3608805,-1.3503289,-1.231319,0.6358193,0.7757159,-0.08745163,-0.020253181
2018-12-13,SZ000560,-1.0238094,0.0,-0.6155952,0.41436952,0.2507654,-1.061412,0.0772409,-0.08749973,-0.0073937774
2018-12-13,SZ000878,-0.36501285,-0.33851755,-0.5800212,-0.408204,-0.25114658,-0.7017387,0.47332177,-0.115868166,0.0024540424
2018-12-13,SZ002053,-1.2608072,-0.076101914,-0.5169369,0.8312503,-0.27756044,0.0046200952,0.2800118,0.9142885,0.001375556
2018-12-13,SZ002059,1.0953685,-1.5766714,0.09610866,-1.541282,0.078109905,-1.2824029,1.7041849,1.2766768,-0.0035972595
2018-12-13,SZ002265,-0.57373446,-0.18553291,-0.53110176,-0.0877539,0.30234897,-1.2480271,0.5689112,0.33929965,0.0067720413
2018-12-13,SZ002428,1.1443827,-1.9881911,-0.9394346,-2.648256,-0.6636497,-0.43553504,1.609456,0.64729947,0.0
2018-12-13,SZ002727,0.101977564,0.37542757,-0.26119012,-0.7251624,0.7591151,-0.053238943,0.027628371,1.6704847,-0.09954965
2018-12-14,SH600096,0.08481211,1.3955137,1.0087818,0.56666744,0.08849438,-0.42818734,-1.8564619,-0.5666436,-0.005758226
2018-12-14,SZ000538,-0.8234017,0.17868401,-0.2830951,0.4893677,-0.8617131,0.6432744,-0.3708212,0.7054662,-0.012273848
2018-12-14,SZ000560,-1.2709755,-0.31311098,-0.9319778,0.4179923,0.0028959007,-0.8224207,0.15361671,-0.4341907,-0.009310842
2018-12-14,SZ000878,-0.44870475,1.1085126,0.6815125,0.9604223,0.3432913,-1.2831758,-1.1471764,0.018869111,-0.0012241006
2018-12-14,SZ002053,-0.2759571,1.1650202,0.89581686,0.9473625,0.17565729,-1.2323244,-1.1145667,0.17563896,0.026098847
2018-12-14,SZ002059,-0.01924968,1.3202194,1.2009081,0.91013867,0.6407882,-1.0318738,-1.3078781,0.35915315,-0.016245425
2018-12-14,SZ002265,0.52225804,1.5295233,1.9765663,0.9690677,0.8139731,-1.0634923,-1.4538949,0.23664923,0.0011211634
2018-12-14,SZ002428,1.0531152,2.2877085,2.66248,0.9063586,0.3707891,-0.8363031,-2.3340232,-0.2687516,-0.016574502
2018-12-14,SZ002727,-0.5944177,1.0173801,0.440396,0.9098503,0.53198546,0.15437786,-0.636399,-0.26848778,0.0020010471
2018-12-17,SH600096,-0.11246655,0.32513273,0.37728137,0.22419238,-0.42173606,-0.7793272,-0.8374416,-0.47339067,-0.028957486
2018-12-17,SZ000538,-0.12697685,1.0723867,0.5230784,0.36375034,-0.3680719,-1.1015701,-1.344841,-0.30759975,-0.033355117
2018-12-17,SZ000560,0.5377221,1.1566334,0.6497123,-0.4058395,-0.120849594,-0.8920642,-0.15476525,-1.1538993,-0.007518828
2018-12-17,SZ000878,-0.7467656,-0.13822669,-0.8810955,-0.22359471,0.016205397,-0.43573233,-0.10171742,0.85706264,-0.0073528886
2018-12-17,SZ002053,-1.0657866,-0.077559195,-0.6225158,0.46421802,0.022854852,-0.95561737,-0.28539047,0.55308783,-0.02677375
2018-12-17,SZ002059,-0.69947284,0.50961226,0.13675173,0.75079966,0.04201703,-1.2001555,-0.71256113,1.4577149,-0.0036697984
2018-12-17,SZ002265,0.062249396,-0.37980953,-0.5179689,-0.9038421,0.13610734,-0.09222739,0.13975355,1.1795208,-0.02463609
2018-12-17,SZ002428,-0.2852578,-0.4159455,-0.30732715,-0.2275635,-0.20172437,-1.218447,-0.88004136,0.46946982,0.009363174
2018-12-17,SZ002727,3.0,3.0,3.0,1.0243319,2.861089,0.2788781,-3.0,3.0,-0.031452715
2018-12-18,SH600096,-0.6028431,-0.10900357,-0.43346533,0.049502466,0.30478957,0.93082017,0.20054315,0.3116926,0.0039761066
2018-12-18,SZ000538,-0.20682293,0.46530807,0.2877695,0.25144443,0.2581137,-0.8864487,-1.0327135,0.09622381,-0.020974457
2018-12-18,SZ000560,-0.1554722,0.5306806,-0.29117918,-0.41970667,0.37924123,-0.59459466,-0.54674846,-1.1672691,-0.028409064
2018-12-18,SZ000878,-0.7453624,-0.1383916,-0.776832,-0.11738093,0.23397766,-0.06767122,0.22915131,1.4641694,0.0037037134
2018-12-18,SZ002053,0.12870315,-1.662944,-1.0888638,-1.5221615,-0.5434883,-1.2800843,1.3906658,0.035902962,0.017881751
2018-12-18,SZ002059,0.2714013,0.9324403,1.2471159,0.58416265,0.49151695,-0.20527185,-0.6480728,0.7736687,0.0036833286
2018-12-18,SZ002265,0.28248882,-0.31615344,0.33677995,-0.3106513,0.30997255,-0.15970336,0.5351236,1.8106934,0.0011481047
2018-12-18,SZ002428,0.8300003,0.42295593,0.3415859,-1.0730008,0.41925973,-0.0869994,-0.42797595,0.13881172,0.0
2018-12-18,SZ002727,0.0069959993,-0.1127629,0.13996917,-0.16125263,2.9661622,0.65666956,0.456402,3.0,-0.019587576
2018-12-19,SH600096,0.5593614,1.4593246,1.6109103,0.543725,1.4628031,0.9652717,-0.5782754,0.14755985,-0.011881292
2018-12-19,SZ000538,0.3978514,1.9636596,1.9087166,1.0445324,0.92337674,0.938528,-0.90528685,-0.6653611,-0.015203774
2018-12-19,SZ000560,0.4505444,1.2832859,0.84008825,-0.0977886,0.34034777,0.59895384,-0.27544597,-1.212579,-0.06432748
2018-12-19,SZ000878,-1.1501408,0.0,-0.35538653,0.851152,0.40047607,0.30140874,0.12825225,0.77022845,-0.004920006
2018-12-19,SZ002053,0.8666776,1.6310284,1.8297777,0.34241217,0.32837504,-1.2180111,-0.7430396,-0.27653718,-0.002702713
2018-12-19,SZ002059,-0.55426115,0.51993775,0.6304987,1.06834,0.5343652,0.84256923,0.57393867,0.75204605,-0.009174287
2018-12-19,SZ002265,0.79152566,1.4262007,1.5421195,0.15945436,0.87963384,0.26727372,-0.5486367,0.27553254,-0.0034404397
2018-12-19,SZ002428,1.8464692,-0.5237846,1.5880542,-1.0531201,0.41502175,0.26462433,1.3491267,0.21084958,-0.0055657625
2018-12-19,SZ002727,1.6435655,2.1538,2.8485863,0.29756007,3.0,0.8025281,1.4029609,2.5674074,-0.02208203
2018-12-20,SH600096,-0.30266696,-0.22362089,-0.416599,-0.32508996,1.3689166,0.81958956,0.4937016,-0.1580312,0.006012082
2018-12-20,SZ000538,0.08115478,0.4292428,0.67079777,0.26595125,2.088773,1.0646259,-0.15795104,-0.6268185,0.05207038
2018-12-20,SZ000560,0.8867579,1.5409392,2.0546148,0.5539537,1.0439775,0.88013846,-0.8505043,0.3273742,0.052083373
2018-12-20,SZ000878,-1.0670444,-0.2778063,-0.88007367,0.20281227,0.5354187,-0.3441776,0.12777723,1.6650119,0.0037082434
2018-12-20,SZ002053,-0.15122165,-0.99194664,-0.515399,-0.5957545,0.021864844,-0.8422518,0.1684632,-1.0277796,0.005420089
2018-12-20,SZ002059,-0.6711527,0.103605226,-0.7773985,-0.22280829,1.1026711,0.5602147,0.57183576,1.0766425,0.0037038326
2018-12-20,SZ002265,-0.7425429,-0.12950653,-0.50487655,0.16050291,1.0059047,-0.021368975,-0.119134046,0.784932,0.0046030283
2018-12-20,SZ002428,-0.27628222,-0.31426874,-0.30152968,-0.23717879,1.1565709,-0.65965384,0.34691682,1.7164986,0.011193991
2018-12-20,SZ002727,0.17920044,0.80154717,1.1869354,0.65213025,3.0,0.61583126,1.5402229,2.126894,0.02634406
2018-12-21,SH600096,-0.30894923,0.67894,-0.06832527,0.010711029,1.1633395,0.7777541,0.24981444,0.15646559,-0.007968128
2018-12-21,SZ000538,0.014736939,0.8321131,0.22146778,-0.12914051,2.377164,1.0550659,0.37908402,-1.0730088,0.00093364716
2018-12-21,SZ000560,3.0,3.0,3.0,0.7018424,2.7837706,0.70549786,-2.4672244,1.2420187,-0.053465486
2018-12-21,SZ000878,-1.1510459,0.13958973,-0.6692093,0.52470934,0.12653816,0.44251752,-0.025680374,-1.1443479,-0.014778256
2018-12-21,SZ002053,-0.6258741,-0.07650915,-0.053816397,0.47240725,-0.3691241,-1.1419384,-0.08445783,-0.3505497,-0.030997396
2018-12-21,SZ002059,-0.54197675,0.31368986,0.16852151,0.57967484,0.6197863,0.43282315,0.03847481,0.5888077,-0.025830328
2018-12-21,SZ002265,-0.9718144,0.06498212,-0.50284284,0.46103564,0.39624605,0.5756874,0.35862458,1.7046697,-0.02749139
2018-12-21,SZ002428,-0.28227717,0.21069042,-0.4554816,-0.4085972,0.25184277,-0.86949617,-0.07752058,0.76631236,-0.02767533
2018-12-21,SZ002727,0.27847642,1.2750133,0.8276535,0.12253984,3.0,0.9621116,-0.2792605,1.8840032,-0.019905806
2018-12-24,SH600096,-0.55644417,-0.33744058,-0.24350427,0.1922428,0.8022916,0.14298989,0.7863669,0.6132336,-0.02208829
2018-12-24,SZ000538,1.8075368,-2.2673268,-0.47744727,-2.9916906,0.68464494,-0.8370442,3.0,-0.60008764,-0.00013321638
2018-12-24,SZ000560,2.1032364,-2.45985,0.08760974,-2.7635663,1.368914,0.15489002,2.8387842,0.5048271,-0.039748907
2018-12-24,SZ000878,-0.9826093,-0.34768867,-0.9843271,-0.01489478,0.09858504,-0.6378303,0.23028013,-1.1600765,0.0012500286
2018-12-24,SZ002053,-1.0791591,-0.228299,-0.86010116,0.23852618,-0.4571182,-1.2820829,0.42001262,-0.65950006,0.0
2018-12-24,SZ002059,-0.78279334,-0.10418073,-0.14929776,0.58146787,0.45347583,-0.20764287,0.15333803,0.52713877,-0.0018939972
2018-12-24,SZ002265,-0.65903866,-0.5174304,-0.69996727,-0.14072186,0.44512695,-0.19427139,0.69017494,2.1275811,0.011778593
2018-12-24,SZ002428,-0.5192809,-0.8334257,-0.9322813,-0.55452514,0.0028164885,-0.22017711,0.26833418,-0.269441,-0.020872891
2018-12-24,SZ002727,0.42223343,-1.1535437,-0.37750396,-1.1893961,1.0087185,0.23672454,2.1658132,-0.9343643,-0.0053445697
2018-12-25,SH600096,0.91487396,0.0,-1.0888638,-2.6407957,0.85362893,-0.06650658,-0.16687813,0.1178694,-0.00616014
2018-12-25,SZ000538,-0.011170638,-0.50421387,-0.57981884,-0.8659996,0.38210538,-0.7686606,0.7725771,-0.15780072,0.0022661686
2018-12-25,SZ000560,2.1818976,1.4175243,1.3969903,-1.8759139,2.4703991,0.21664287,-0.2607997,-0.51675016,-0.008714616
2018-12-25,SZ000878,-0.23699407,0.3529053,-0.5583995,-0.5808964,0.40595287,-0.29622883,-0.597324,0.34318915,-0.012484491
2018-12-25,SZ002053,1.4221591,1.884771,1.9802897,-0.27735958,0.8265891,-1.1620644,-1.6471059,-0.22733721,
2018-12-25,SZ002059,0.6968052,1.2832859,1.1615802,-0.09779385,0.6767911,0.15327248,-0.9837446,1.4008396,-0.022770345
2018-12-25,SZ002265,1.5010732,0.9311075,0.3107166,-2.0397723,1.1126559,-0.19142695,-1.1257018,0.8772164,0.010477304
2018-12-25,SZ002428,1.4792405,0.64286125,0.0384981,-2.2697735,0.25679812,-0.49185154,-1.0644609,0.58905804,-0.031007707
2018-12-25,SZ002727,0.8085165,0.8148276,0.18130025,-1.2352496,1.5284454,-0.27319288,0.04441505,-1.8475956,-0.027404726
2018-12-26,SH600096,-0.5319854,0.34783676,0.4796428,0.88773096,0.69138706,0.4684868,-0.81058294,-0.69773805,0.035123944
2018-12-26,SZ000538,-0.07152356,-0.015050759,0.6421038,0.45865542,-0.36966014,0.25533813,-0.72837436,1.1655475,-0.016358733
2018-12-26,SZ000560,1.5063088,1.3531749,2.6093416,0.30180672,3.0,0.22783424,-1.357945,-1.4528077,0.026373625
2018-12-26,SZ000878,-1.1418399,0.0,-0.66503066,0.5192778,0.21134782,0.452069,0.07781597,1.1402609,0.002528429
2018-12-26,SZ002053,-0.774558,-0.23559554,-0.026457958,0.7013339,0.2089178,0.37239224,-0.05779382,0.9664869,
2018-12-26,SZ002059,-0.74908847,-0.21428484,-0.1225565,0.56762165,0.63601285,0.7034321,0.03941873,1.5755205,0.0038833618
2018-12-26,SZ002265,-0.00934414,-0.65733314,-0.4960336,-0.7748169,0.27205056,-0.07670199,0.459556,1.5479867,0.039170504
2018-12-26,SZ002428,-0.12257309,1.203704,1.2139295,1.06834,0.95162106,0.3379391,-1.0066206,0.49874794,0.0
2018-12-26,SZ002727,0.15151417,0.87988377,0.23372039,-0.3023415,0.9044687,-0.7267041,-0.30142602,-1.3613228,-0.017679572
2018-12-27,SH600096,0.5240189,1.3999428,1.7168838,0.7048728,0.9253012,0.6223485,-0.21463323,-0.9138132,-0.015968204
2018-12-27,SZ000538,-0.82892925,0.5331846,0.27698398,1.06834,-0.8768703,0.017949704,-0.9505414,2.3564024,-0.027447343
2018-12-27,SZ000560,0.5471315,1.1168793,2.0822463,1.06834,2.792416,0.10290276,-0.27397627,-1.1368842,-0.049250484
2018-12-27,SZ000878,0.31923622,1.5704484,1.5936291,0.8459459,0.5794449,0.6494108,-0.28893238,0.3233105,-0.0012609363
2018-12-27,SZ002053,0.0,0.0,0.0,0.0,0.0,0.420264,0.0,2.0339901,-0.016011596
2018-12-27,SZ002059,0.85036445,2.083157,2.207211,0.72675097,1.2553598,0.8154,-0.48411375,0.41856137,-0.0038683414
2018-12-27,SZ002265,-0.22097927,0.5854651,-0.20883068,-0.2490275,0.06417835,-1.1183419,0.9095722,0.5917556,-0.038802683
2018-12-27,SZ002428,1.7768768,2.9361634,3.0,0.7165013,1.6938611,0.77224547,-0.9557206,-0.6525615,0.0020000935
2018-12-27,SZ002727,1.048106,2.1525278,2.8031473,1.06834,1.0905184,-0.23585103,-1.2971064,-1.3771491,-0.052305877
2018-12-28,SH600096,1.1333549,-1.9159629,-0.75005025,-2.4430218,-0.12679625,-1.0624433,2.03204,0.16669296,0.0
2018-12-28,SZ000538,-0.04983174,0.94667655,0.7701947,0.5212701,-0.85178393,-0.45701918,-0.707915,2.507653,-0.026970744
2018-12-28,SZ000560,0.59532213,-1.4509073,-0.36189225,-1.3802077,0.57998484,0.17655689,3.0,-0.54223096,0.033783793
2018-12-28,SZ000878,-0.79753846,-0.071205035,0.088459626,0.8464964,0.40987584,0.6494108,0.39299953,0.6390905,0.0050504208
2018-12-28,SZ002053,2.581795,0.9862824,3.0,-0.21200289,1.610277,0.96234536,-0.13392927,1.7078738,-0.014792979
2018-12-28,SZ002059,-0.7292077,-0.1092156,-0.4322006,0.21767035,0.9497072,0.76662815,0.763548,0.8254444,-0.0019418001
2018-12-28,SZ002265,1.4087329,-2.1909792,-0.99477875,-3.0,-0.8505398,-0.39681092,1.888781,0.26400977,0.05190313
2018-12-28,SZ002428,-0.30267665,0.33879015,0.60861397,0.7165013,1.5606312,0.9751791,1.080385,-0.34414896,0.019960046
2018-12-28,SZ002727,0.5090743,1.6513765,1.3933783,0.37574586,0.985943,1.0388811,-0.18696702,-1.2180587,-0.002967596
2019-01-02,SH600096,-0.82294434,0.68719906,0.11625313,0.8899277,0.36722088,-1.2645398,-0.08429338,-0.17467186,0.020284057
2019-01-02,SZ000538,0.7582056,2.0959325,2.156005,0.7993112,0.8972369,0.38573864,-1.2189299,1.6557606,0.01371634
2019-01-02,SZ000560,1.955253,2.9249697,3.0,0.8702305,3.0,0.034110352,-1.0762641,-0.72015595,0.0065358877
2019-01-02,SZ000878,-1.0536162,0.28517687,-0.2315552,0.8462185,0.5225883,0.2602229,0.18363571,0.88454217,0.021356821
2019-01-02,SZ002053,-0.33131912,0.58469105,0.6688754,0.8081034,2.1298213,0.98581,-0.09988576,0.2857949,0.018018007
2019-01-02,SZ002059,-0.49843916,1.2060463,0.72398686,1.06834,1.126013,0.52618784,0.3630915,0.8843388,0.011673212
2019-01-02,SZ002265,0.20761259,1.3676603,0.9669144,0.35817724,0.11551838,-0.3473618,-2.1327782,-0.62386745,0.026315808
2019-01-02,SZ002428,-0.9636028,0.22540464,-0.41122648,0.5416279,1.7790493,0.5625159,1.2026412,0.19276792,0.045009732
2019-01-02,SZ002727,3.0,3.0,3.0,-0.549901,2.9137685,0.90958893,-1.5412867,0.30392304,0.05238104
2019-01-03,SH600096,-0.9505456,0.3436029,0.11625313,1.06834,0.18705826,-0.6674993,-0.5900052,0.54948,0.013916492
2019-01-03,SZ000538,0.9899912,2.0410876,1.9791666,0.30172807,1.5608613,0.8623061,-0.83712107,0.4666436,0.020437002
2019-01-03,SZ000560,1.0793874,-1.353185,0.39041424,-1.2312598,0.8810209,-1.1801821,0.9958278,-0.5969566,0.004328966
2019-01-03,SZ000878,-1.0525653,-0.070935786,-0.34248638,0.7368381,0.07343517,-0.98623896,0.41761637,0.8661812,0.019680262
2019-01-03,SZ002053,-0.2168346,0.8478235,0.69528276,0.6721368,1.7289375,1.0745019,0.3743491,-0.16179536,0.011799455
2019-01-03,SZ002059,-0.7246953,0.0,0.06700996,0.7260904,0.56666476,0.119377114,0.32336983,1.0804602,0.019230723
2019-01-03,SZ002265,3.0,-2.909912,2.819801,-3.0,-1.5720677,-0.11159041,1.0707241,1.0206895,0.02457273
2019-01-03,SZ002428,1.1574347,-0.994491,0.57206863,-1.1693844,0.65712065,-1.1956556,1.463712,0.023233429,0.09925091
2019-01-03,SZ002727,0.47027794,0.36971286,1.740276,0.8589166,2.4863796,0.98331803,0.90278673,1.0643556,0.026583672
2019-01-04,SH600096,0.56358236,-1.683834,-1.0888638,-2.0793185,-0.7444808,-0.34300327,0.4543672,0.6054083,-0.005882323
2019-01-04,SZ000538,0.61577404,-1.5359616,-0.3112933,-1.3491441,1.2356417,0.73587364,1.5168915,-0.22293481,0.024723887
2019-01-04,SZ000560,0.8875865,-0.85552055,-0.35402063,-1.7874837,-0.1823372,-1.254609,0.7645018,-0.502022,0.034482837
2019-01-04,SZ000878,0.38640472,-1.6668547,-0.98446876,-1.744629,-0.3659013,0.29761308,0.84332895,1.0761142,-0.012062907
2019-01-04,SZ002053,0.8229123,-1.332497,-0.8384997,-2.1750047,1.3046483,-0.5486943,1.0418949,-2.638769,0.005830884
2019-01-04,SZ002059,-0.074376754,-0.76009697,-0.7624243,-0.96149707,0.26076606,-0.76950216,0.4794623,0.047904566,-0.0075471997
2019-01-04,SZ002265,3.0,-3.0,0.18062235,-3.0,-1.8648648,0.16751486,1.0876627,-0.08313869,-0.03962463
