,,feature,feature,feature,feature,feature,feature,feature,feature,label
2019-02-14,SZ002727,-0.3471251,0.10931993,-0.39048505,-0.25148112,-1.4998728,-0.14196879,0.191067,0.46256676,0.05782318
2019-02-15,SH600096,-0.11880046,1.2483716,1.0762976,0.91875255,-1.0955452,-1.1042885,-2.2613997,-0.42771634,0.016501665
2019-02-15,SZ000538,-0.24242155,1.0911059,0.5512159,0.5478039,-0.5316029,-1.1949351,-1.5180893,-1.0029328,-0.018770456
2019-02-15,SZ000560,1.4919274,-1.2859447,0.84408474,-1.2990963,-2.428778,0.91716516,0.38714355,-0.6937891,-0.024340868
2019-02-15,SZ000878,-0.65045416,0.8676601,0.41599196,0.96437013,-0.27437735,-1.1906315,-0.9577885,-0.7127373,-0.0068416
2019-02-15,SZ002053,0.644028,1.6607261,1.4074318,0.20600513,-1.873039,0.6122973,-1.3676456,-0.08485078,0.0013736486
2019-02-15,SZ002059,-1.134773,0.0,-0.92842644,0.2369586,-1.1715004,0.870516,-0.43202853,-0.09460573,0.034926414
2019-02-15,SZ002265,0.10577955,-0.6970938,-0.14582737,-0.56053865,-1.6007435,0.7971454,-0.4873563,-0.5649209,0.014423013
2019-02-15,SZ002428,-0.5132634,-0.2905584,-0.06979235,0.31397524,-1.5997549,0.8026831,-0.6771068,-0.38468462,0.004966855
2019-02-15,SZ002727,-0.37778348,0.2743667,-0.057843268,0.12805001,-0.6963225,-0.25762045,-0.6864966,1.1232132,0.0032154322
2019-02-18,SH600096,0.23787041,-1.1181111,-0.10846245,-0.67343175,-1.1007785,-1.0810002,1.1999702,-0.45547625,-0.006493509
2019-02-18,SZ000538,0.06690877,-1.5169395,-0.9395054,-1.2947186,-0.543524,-0.95605236,1.2991436,-0.99274516,0.0016736984
2019-02-18,SZ000560,0.45131347,-1.1453251,0.11625313,-0.71582496,-1.9298769,1.0951569,-0.16856712,-0.91588235,0.0103952885
2019-02-18,SZ000878,0.13536093,-1.4808338,-0.99209756,-1.4390632,-0.62050235,-0.92345536,1.3029844,0.4793372,0.021813989
2019-02-18,SZ002053,-0.22435361,-0.698053,-0.8556898,-0.8648357,-1.5327349,0.46502507,-0.28538838,-0.09441187,-0.0027435422
2019-02-18,SZ002059,-0.13588642,-1.3493382,-0.9328479,-1.0336326,-1.2627068,0.8195897,0.64926744,0.6879379,0.0
2019-02-18,SZ002265,-0.1735716,-1.2215885,-0.78282166,-0.8346267,-1.4793566,0.74762064,0.77412486,-0.30518585,0.0023697615
2019-02-18,SZ002428,0.598804,-1.49575,-0.8078227,-1.8442264,-1.5822246,0.81828743,0.72236395,0.33899865,0.054365754
2019-02-18,SZ002727,2.1818962,-3.0,-0.81595737,-3.0,-1.6599401,0.5056437,1.3552078,0.17449404,-0.022893846
2019-02-19,SH600096,0.30909935,-1.0082965,-1.0888638,-1.7874889,-0.50676674,-1.1399474,1.3828597,-1.4509146,-0.022875845
2019-02-19,SZ000538,-0.24381979,1.1071463,0.58547467,0.5845821,0.36273143,-0.7938234,-0.11177999,-1.0167521,-0.010861576
2019-02-19,SZ000560,0.66322774,1.6434608,1.5579336,0.33686528,-1.4692553,0.20208052,-2.030148,-1.9384881,-0.0041154027
2019-02-19,SZ000878,-0.14715637,0.45379114,0.37279922,0.26045156,-0.49704272,-0.9234568,0.16697328,-0.06476442,-0.0067415237
2019-02-19,SZ002053,-0.2628016,0.5421908,-0.2738778,-0.2588892,-1.2565457,0.039153848,-0.3420021,0.2257962,-0.0041265488
2019-02-19,SZ002059,3.0,-1.704973,3.0,-1.5876336,-1.8918755,0.71206367,1.2547138,1.408513,-0.015985847
2019-02-19,SZ002265,0.10180393,-0.6021044,-0.68661183,-1.1202279,-1.3799365,0.80299056,0.46772012,-0.3075819,0.0023640394
2019-02-19,SZ002428,0.426657,-0.37208223,0.30939117,-0.52565306,-1.6111757,0.78631574,0.0,0.10825675,-0.010937512
2019-02-19,SZ002727,1.2540228,-0.12927094,1.242836,-0.6634652,-2.2139387,0.4123628,0.24734035,0.96347266,-0.0074974895
2019-02-20,SH600096,0.9926685,1.0148829,1.8234744,0.2059894,-0.14699873,-0.2789838,-0.3394871,-1.0977603,0.00836122
2019-02-20,SZ000538,-0.94280386,-0.10109452,-0.6127218,0.31242338,0.43097833,-1.2175202,-0.06448594,-0.74358886,0.0030168295
2019-02-20,SZ000560,0.03434169,-0.2323646,-0.39031306,-0.7415252,-1.2260897,-0.68439543,-0.3847443,-1.412093,0.061983466
2019-02-20,SZ000878,0.3700876,-0.4441051,1.1045059,0.3765218,-0.6618933,0.26033035,0.49023092,-0.28295213,0.021493077
2019-02-20,SZ002053,-0.5132604,-0.15533379,-0.2716418,0.10042573,-0.86282885,-0.9339665,-0.14289565,0.7517476,0.0110497475
2019-02-20,SZ002059,1.2036396,-0.40116733,1.1724366,-0.6502271,-1.5369067,0.86201465,-0.55355006,2.006587,0.0144405365
2019-02-20,SZ002265,0.30909735,0.066745676,0.21534653,-0.49122363,-1.1142918,0.93050116,-0.54028386,0.4576934,0.010613203
2019-02-20,SZ002428,3.0,-2.6467795,1.0329834,-3.0,-2.223983,0.75391436,1.5257828,1.108659,0.025276423
2019-02-20,SZ002727,0.5759267,1.3494391,1.0986073,-0.0033291746,-0.704097,-0.130102,-2.0542967,1.0931177,0.018413424
2019-02-21,SH600096,0.086033486,0.7553785,1.1820182,0.7741615,0.18464676,-0.9625932,-1.9456358,-1.4133426,0.048092842
2019-02-21,SZ000538,-0.9446106,0.62685466,-0.0032275673,0.93034965,0.45219994,-1.1756933,-0.6668882,-0.5945649,0.023099065
2019-02-21,SZ000560,0.18027619,-0.23332715,0.6647271,0.15965882,-0.49693817,-1.2130462,-0.08586027,-0.8983941,0.048638105
2019-02-21,SZ000878,0.10578178,1.0219775,1.1193892,0.670328,-0.6410092,0.35286787,-0.86960685,-0.5792776,0.09966779
2019-02-21,SZ002053,-0.690069,-0.23396324,0.0834311,0.7038766,0.05386005,-0.7048699,-0.602637,0.5014408,0.03961754
2019-02-21,SZ002059,0.12952946,0.61153466,1.2091743,0.75079966,-1.0401909,0.08916414,-1.9501526,1.4062821,0.033807874
2019-02-21,SZ002265,0.7108098,-0.26634324,0.71270555,-0.48754844,-1.1379368,0.65284145,-0.7350229,0.1046613,0.03967333
2019-02-21,SZ002428,0.8122381,0.6244113,1.8609405,0.51251465,-1.7219638,0.7776149,-1.2472523,0.7739799,0.10015404
2019-02-21,SZ002727,-0.5134799,0.2399371,-0.0069003166,0.36234003,-0.58332413,-1.146662,-1.5499007,0.85149366,0.050533295
2019-02-22,SH600096,-0.100950375,-0.7491219,-0.666609,-0.8279736,-0.5905216,-0.6083143,0.1378235,-1.0775949,-0.0015823245
2019-02-22,SZ000538,-0.4686055,-0.17662428,-1.0276008,-0.7412158,-0.12363696,0.48007464,0.48992166,0.26774004,0.017521143
2019-02-22,SZ000560,3.0,-3.0,1.3880057,-3.0,-1.3773793,-0.5968399,2.708229,1.3473687,0.014842391
2019-02-22,SZ000878,0.93556905,-2.00096,-1.0888638,-2.5357563,-1.4398106,0.3722898,0.5752082,-0.9340486,0.045317173
2019-02-22,SZ002053,-0.78687125,-0.6171013,-0.9729143,-0.2534629,-0.5841818,-1.2199109,0.48252,0.6893514,0.0013139248
2019-02-22,SZ002059,-0.69947284,-0.30141568,-1.0888638,-0.49677578,-1.3420184,-0.64911187,-0.1109028,0.771971,-0.005163491
2019-02-22,SZ002265,0.08524867,-0.9882917,-0.79174554,-1.189653,-1.2559408,0.87327784,0.09697076,-0.55558485,-0.0033669472
2019-02-22,SZ002428,1.5883723,-1.5660462,-1.0888638,-3.0,-2.296313,0.70555526,-0.12805507,-0.16034417,0.047619104
2019-02-22,SZ002727,0.9484962,-1.2565162,-0.8921239,-2.3978446,-1.0573069,-0.4262578,1.165489,0.23994789,0.016328335
2019-02-25,SH600096,1.381082,-1.9655409,-0.5516914,-2.5502474,-0.9516581,-1.1006715,2.4984512,0.801263,-0.0031695962
2019-02-25,SZ000538,0.07701779,-1.2217197,-0.64972246,-1.0210133,0.014071854,-0.89644325,1.1262918,1.2988033,-0.01675713
2019-02-25,SZ000560,3.0,-1.9904057,0.48579443,-3.0,-1.9332176,0.67827785,1.8116863,0.38473418,0.005484462
2019-02-25,SZ000878,3.0,-3.0,-1.0888638,-3.0,-2.632117,0.37529477,3.0,2.3161633,-0.022157967
2019-02-25,SZ002053,1.1085775,-2.1517403,-0.64275134,-2.283599,-1.0010605,-0.02605389,1.7200116,2.8507392,-0.009186208
2019-02-25,SZ002059,0.92052084,-1.2634089,-0.65061283,-2.110922,-1.4522545,-0.53853697,1.6807241,0.3544525,0.019031167
2019-02-25,SZ002265,0.78596246,-1.3308142,-0.7078389,-1.9919736,-1.5085326,0.4427422,1.4923713,1.316445,0.013513446
2019-02-25,SZ002428,3.0,-3.0,-1.0888638,-3.0,-3.0,0.59596497,3.0,0.4464574,0.0601604
2019-02-25,SZ002727,2.1041942,-2.9403467,-0.976496,-3.0,-0.9102896,-0.6670148,2.6039534,0.26780453,-0.03343475
2019-02-26,SH600096,0.72880185,0.35794017,1.1977614,-0.046839125,-0.5660083,-0.027551468,0.23048267,1.4794527,0.0047695637
2019-02-26,SZ000538,1.3182427,-0.9983917,0.46089458,-1.4932842,-0.7797782,0.24137285,0.87398994,0.7390059,
2019-02-26,SZ000560,2.393082,1.2387192,3.0,0.26433122,-2.717398,0.9204957,-0.45578814,0.3553551,0.0181818
2019-02-26,SZ000878,3.0,-0.8703559,2.835939,-2.1517582,-3.0,0.7371238,1.5412303,0.754931,0.006896615
2019-02-26,SZ002053,0.0058689904,0.74100757,0.024970647,-0.31684306,-0.9997952,0.662,-0.08180368,2.7629035,0.0013244152
2019-02-26,SZ002059,0.056573607,0.29306573,0.67322606,0.30743748,-0.6144127,0.19541849,-0.17972662,1.3549098,0.03904915
2019-02-26,SZ002265,0.6511499,0.12717083,1.2050259,0.077803075,-1.1384133,0.7309622,-0.3977456,1.8137689,0.013333321
2019-02-26,SZ002428,2.1111472,0.0,3.0,0.12759914,-3.0,0.72497845,1.6387968,-0.5354819,-0.050441325
2019-02-26,SZ002727,2.1539943,-0.41680372,2.4490862,-0.5739759,-1.1855365,0.74775684,0.46009877,-0.41527513,0.027852654
2019-02-27,SH600096,0.21519673,0.26931167,0.80022424,0.22929886,-0.638292,0.46223962,-1.2551848,1.6109284,0.023734093
2019-02-27,SZ000538,0.38555834,0.96231294,1.3352517,0.52040505,-0.37744388,0.29142886,-1.2380942,-0.15634698,
2019-02-27,SZ000560,1.4655313,0.5133211,2.7690403,0.5885561,-2.6220343,0.8221586,-1.8510026,0.3699304,-0.0053571463
2019-02-27,SZ000878,1.4193602,0.55630594,2.0886812,-0.05823172,-2.7727907,0.6989556,-3.0,0.5647677,0.006849289
2019-02-27,SZ002053,-0.31828558,0.5235053,0.035290767,0.13631266,-0.8616589,0.3498707,-1.4034501,2.0469542,0.009259224
2019-02-27,SZ002059,0.6418379,-1.0545157,-0.2242704,-1.3210479,-1.0183499,0.8548873,-0.17637472,0.12890482,-0.011437893
2019-02-27,SZ002265,1.5788128,-1.1292949,1.2687476,-0.9840516,-1.3704665,0.80424863,-0.43861753,0.69591445,-0.01096487
2019-02-27,SZ002428,3.0,-3.0,1.693886,-3.0,-3.0,1.0525392,0.2358011,-0.6868602,-0.0026561022
2019-02-27,SZ002727,1.9621956,1.3443975,2.495213,-0.4332226,-0.95588815,0.064905144,-2.8187513,-0.57302445,0.0358392
2019-02-28,SH600096,0.11633974,-0.17868401,0.25407735,-0.18425277,-1.2327379,-0.14132798,-0.7232328,2.3472617,0.013910294
2019-02-28,SZ000538,0.0,0.0,0.0,0.0,0.0,-0.17735268,0.0,-0.47726306,0.028538346
2019-02-28,SZ000560,0.8915689,-1.0082965,0.426737,-0.97358173,-3.0,0.8193982,-0.48231465,-0.07103396,0.070017815
2019-02-28,SZ000878,0.33614185,-0.331497,-0.17535101,-0.911182,-3.0,0.12883669,-2.4598505,0.54563165,0.008746386
2019-02-28,SZ002053,-0.55555993,-0.5975104,-0.30299675,0.13754997,-0.9780574,-0.57906467,-0.76950395,2.190483,0.017038107
2019-02-28,SZ002059,3.0,-1.9375092,3.0,-2.5247726,-2.1425722,0.80167633,1.0184568,0.36826366,0.0066115856
2019-02-28,SZ002265,-0.41136536,-0.7429562,-0.34435818,-0.08902265,-1.5964156,0.7348797,-0.1594718,0.036075503,0.029933453
2019-02-28,SZ002428,1.8241616,1.2747643,2.4052863,-0.3334103,-3.0,0.40975046,-3.0,-1.2802372,0.017310262
2019-02-28,SZ002727,1.3668799,-1.5300719,0.2836718,-1.6996092,-1.688015,-0.42423317,-0.1997756,-1.3095152,0.05949366
2019-03-01,SH600096,1.1988474,-0.08726882,0.8788494,-0.9709027,-1.5482454,-0.19355251,1.0597026,1.0685737,0.0015244484
2019-03-01,SZ000538,0.7293881,1.5200728,1.3136908,0.0012372995,-0.9181501,-0.62949204,0.19341394,-1.4741924,-0.0002245903
2019-03-01,SZ000560,0.6044571,0.30411822,-0.022228733,-1.1424993,-1.7523826,0.7870755,-0.6341164,0.892276,0.0033557415
2019-03-01,SZ000878,0.10641984,0.21949472,-0.7589336,-1.2396274,-2.7571635,-0.6376791,-0.16153052,0.7580975,0.021194696
2019-03-01,SZ002053,-0.8376966,-0.29601395,-0.9776291,-0.19975048,-0.9403313,-1.2652042,0.5446023,2.2394657,0.051546335
2019-03-01,SZ002059,-0.2349392,-0.18665701,-0.8082881,-0.82169795,-1.6163759,0.5225919,-0.7555114,0.07839449,0.018062353
2019-03-01,SZ002265,-0.13340823,0.43819517,-0.053816397,-0.19936775,-1.1459534,0.1093236,-0.66798365,0.006476333,0.012917161
2019-03-01,SZ002428,1.3738476,0.22555944,0.26731136,-1.8597347,-3.0,-0.8085384,-2.2962174,-0.91066957,0.026178122
2019-03-01,SZ002727,0.75557166,-1.953637,-1.0888638,-2.3090107,-2.0338156,-0.49131915,1.7883689,-1.8748639,0.011549234
2019-03-04,SH600096,0.6802451,-0.7746665,0.9812311,-0.13842027,-0.8505372,0.6694795,0.5384157,0.63276464,0.022831082
2019-03-04,SZ000538,-0.052387327,-1.3510412,-0.8695714,-1.075811,-1.0309248,-0.043649003,1.091106,-1.4512032,-0.011236012
2019-03-04,SZ000560,3.0,-3.0,-0.23442864,-3.0,-2.1618097,0.41253507,2.2659001,1.7582749,-0.005016744
2019-03-04,SZ000878,0.9241154,0.108794905,1.2006044,-0.2874834,-1.000805,-1.1675617,0.6805413,1.0502198,0.01509428
2019-03-04,SZ002053,0.19432205,-0.72764295,0.44236895,-0.06516793,-0.4673756,-0.18159454,0.85676867,0.24256477,0.0
2019-03-04,SZ002059,0.4228118,-0.4635849,0.72289413,-0.087114275,-1.0590818,0.43732116,-0.8870114,0.9691787,0.022580743
2019-03-04,SZ002265,0.82645357,-1.3979368,0.19018365,-1.1093386,-0.9464394,0.50943196,0.6709343,-0.22214535,0.047821403
2019-03-04,SZ002428,1.9604973,-0.29562694,1.3551533,-1.464517,-1.4913744,-1.2656373,0.5710817,-0.34368473,0.03061223
2019-03-04,SZ002727,3.0,-1.9788483,2.156015,-2.0142713,-2.2047334,0.30454066,2.457448,-1.4070153,-0.011023581
2019-03-05,SH600096,-0.5712821,-0.08594616,-0.70131296,-0.27046528,-0.916898,0.93120223,-0.5059735,0.68141603,0.014881015
2019-03-05,SZ000538,-0.9919218,-0.031723715,-1.0888638,-0.11762734,-0.65441006,0.8765918,-0.35249808,0.494302,-0.024772704
2019-03-05,SZ000560,0.7885261,-0.18884125,0.3304361,-0.99090916,-1.9319112,0.6954378,-0.1042301,2.413469,0.0067226887
2019-03-05,SZ000878,0.82759714,-1.704596,-1.0088019,-2.3338773,-0.49901745,0.92752624,0.58802307,-0.6330931,0.044609547
2019-03-05,SZ002053,3.0,-2.7678723,2.3435478,-3.0,-1.5076181,0.5915266,1.8332279,1.9705324,0.014705896
2019-03-05,SZ002059,-0.25123945,-1.0017875,-1.0888638,-1.0597051,-1.5423769,0.2985918,0.2010634,0.5680465,0.05205047
2019-03-05,SZ002265,0.18889396,-0.7800648,-0.81828445,-1.3619994,-1.2888188,0.57778704,0.48574328,-0.7788901,0.003042698
2019-03-05,SZ002428,1.2814676,-2.088616,-0.98060375,-2.8584292,-1.0577807,-1.2748461,2.1730652,0.066206686,0.047029734
2019-03-05,SZ002727,0.7813628,-1.111508,-0.2534905,-1.528888,-2.1100595,1.0310441,-0.70346135,-1.1133024,-0.012738943
2019-03-06,SH600096,0.11984437,-0.84024763,-0.9625638,-1.4186058,-1.4590231,0.9607005,0.18550545,-0.24953467,-0.035190642
2019-03-06,SZ000538,-0.60220397,0.56464577,-0.124387816,0.34866682,-0.7749592,-0.7315247,-0.9349476,1.1075841,-0.0354231
2019-03-06,SZ000560,-0.10992409,0.28469896,-0.5182826,-0.70562774,-1.7175379,0.42222956,-1.4665841,2.4525042,-0.036727726
2019-03-06,SZ000878,0.79818076,-0.6297188,0.25208414,-1.0570785,-1.2969996,1.002959,0.30894428,-0.7370293,-0.07473308
2019-03-06,SZ002053,-0.2431276,-0.55357313,-0.6728112,-0.6563455,-1.698103,0.86681837,-0.5092316,2.4853828,-0.06038648
2019-03-06,SZ002059,0.14540109,-1.157791,-0.9549957,-1.4289395,-1.6142343,0.29859164,1.015892,0.30440113,0.0059970617
2019-03-06,SZ002265,3.0,-2.6342497,1.6656777,-3.0,-1.9749169,0.66691595,1.5382239,0.6106271,-0.078867555
2019-03-06,SZ002428,2.7711995,-0.6289413,2.2724807,-1.5443176,-0.4503761,0.8363389,0.95140404,-0.79046714,-0.081560254
2019-03-06,SZ002727,-0.45731893,-0.08991415,-0.44691184,-0.15721044,-2.5663016,0.6130399,-2.3075898,-0.46372098,-0.025403261
2019-03-07,SH600096,1.405629,-1.3246856,0.5289669,-1.5111202,-1.6661025,0.9750641,0.30464238,-1.0065317,0.047112465
2019-03-07,SZ000538,0.30722156,1.302732,0.8693185,0.12540765,0.0,-1.1076885,-1.6486657,0.040607806,0.015342116
2019-03-07,SZ000560,0.900093,-0.28279406,0.61145705,-0.8406297,-1.4839003,-0.0067661675,-1.1446184,2.9117422,-0.010398626
2019-03-07,SZ000878,3.0,-3.0,1.1009445,-3.0,-2.0532188,0.91545916,1.2014886,0.5540699,0.0182693
2019-03-07,SZ002053,0.9054705,-1.2956846,0.4487128,-0.9500521,-1.9690444,0.84824693,-0.72768253,1.5659068,0.10025704
2019-03-07,SZ002059,2.0466225,-2.116365,0.5653504,-2.2284918,-1.8691716,0.83428496,1.5886151,0.44238204,0.09836066
2019-03-07,SZ002265,1.010741,-0.17128316,-0.23068507,-1.8666027,-1.7669733,0.9776988,-0.6932495,0.8610225,0.07025254
2019-03-07,SZ002428,3.0,-3.0,3.0,-3.0,-2.4791543,1.0164213,1.0560204,-0.38308367,0.04247105
2019-03-07,SZ002727,-0.027200045,0.4553595,-0.40439698,-0.70503527,-1.7572678,-0.6218215,-1.9603751,0.009185767,0.05957806
2019-03-08,SH600096,2.6489742,1.3729981,3.0,1.06834,-0.40936232,-0.90533596,-2.0208254,-0.27356613,-0.013062358
2019-03-08,SZ000538,0.36163256,0.9685863,1.6999465,0.93021333,0.9731365,0.7915128,-1.2699934,-0.4757186,-0.0033314824
2019-03-08,SZ000560,1.6513149,2.3486185,2.7356112,0.15368204,-0.8078306,-0.29162818,-1.548336,1.4085486,0.0017511845
2019-03-08,SZ000878,2.21313,2.4974701,3.0,0.81461495,-0.27301276,-1.0597769,-3.0,-0.20586707,0.0028328896
2019-03-08,SZ002053,2.3981426,3.0,3.0,0.16386878,-0.4662731,-1.2567657,-3.0,0.288635,-0.016355038
2019-03-08,SZ002059,3.0,-1.0097976,2.9587789,-2.9953659,-2.2222755,0.9809869,-0.5263821,0.5143501,-0.0027137995
2019-03-08,SZ002265,3.0,3.0,3.0,0.10281645,-0.25752077,-1.2760835,-3.0,-0.07616332,0.026666641
2019-03-08,SZ002428,3.0,2.1074362,3.0,0.95513755,-0.7811838,-0.8396059,-3.0,-0.81136864,-0.004938245
2019-03-08,SZ002727,1.462831,0.5373107,2.4577975,0.26771808,-0.46994328,0.3808869,-1.0916969,0.25065482,0.0171808
2019-03-11,SH600096,3.0,-2.786349,1.7443838,-3.0,-1.1016824,-0.54474974,1.1157243,-0.2163282,-0.014705896
2019-03-11,SZ000538,-0.38363326,-0.9741126,-0.70514756,-0.49097198,1.2748766,0.72728825,1.4139552,-0.10062584,0.007640004
2019-03-11,SZ000560,3.0,0.3955536,-0.19702326,-3.0,0.9340577,0.5389573,-0.47302312,1.0342203,0.0017483234
2019-03-11,SZ000878,0.59966695,-0.9064212,-0.20727256,-1.2573112,-0.47848275,-1.1980988,-0.51009154,-0.24813832,-0.015065908
2019-03-11,SZ002053,3.0,-3.0,-1.0888638,-3.0,-2.1134067,-1.1492773,3.0,0.19136482,-0.02969122
2019-03-11,SZ002059,3.0,-3.0,-0.9737136,-3.0,-3.0,0.8557152,2.3962157,1.1033757,
2019-03-11,SZ002265,3.0,-3.0,-0.044265226,-3.0,-1.0857841,-1.2805752,1.704747,-0.43852532,-0.038961112
2019-03-11,SZ002428,2.9593089,-2.9278,-0.25060695,-3.0,-1.2991914,-1.2473236,0.10260214,-1.0818715,-0.040942967
2019-03-11,SZ002727,3.0,-3.0,0.104202874,-3.0,-0.47167844,-1.230452,2.8232188,0.7557986,-0.005374372
2019-03-12,SH600096,1.146289,1.743761,2.0315058,0.1628779,-0.7892097,-1.057715,-0.12221369,-0.8776734,-0.01791048
2019-03-12,SZ000538,-0.6831399,0.7751545,0.07629807,0.658841,1.3481901,0.19263875,1.1557676,-0.29405823,0.0022507906
2019-03-12,SZ000560,-0.025799457,-0.09870834,0.24656996,-0.008084389,0.9711803,0.5844669,0.7264474,1.1983161,0.054101348
2019-03-12,SZ000878,0.7881082,0.31900743,0.8291914,-0.5053215,-0.07996551,-0.768015,0.82167304,0.2523106,-0.021032512
2019-03-12,SZ002053,1.5266663,2.2800486,2.4391506,0.023681704,-0.7238243,-0.8515467,0.24675803,0.63754475,-0.0048960447
2019-03-12,SZ002059,1.0801862,0.3072953,-0.16506124,-1.9234765,-3.0,0.8595187,-1.1589704,1.2370958,
2019-03-12,SZ002265,1.031474,-1.2409842,0.098182805,-1.4799361,-1.369135,-1.2710718,2.63599,-0.9693494,0.019750595
2019-03-12,SZ002428,1.2342201,0.21016541,1.0171896,-0.8960198,-0.64424926,-1.124046,0.5928805,-0.63314945,-0.03104794
2019-03-12,SZ002727,0.40823895,0.0,0.4098707,-0.41734743,-0.592217,-0.47387293,1.4595464,0.6110542,0.0030876398
2019-03-13,SH600096,0.8448803,0.9270352,1.8247188,0.4119264,0.028135767,-1.2815297,-0.8372655,-0.7823401,-0.004559219
2019-03-13,SZ000538,-0.28261328,-0.8094158,-0.47551477,-0.39053577,0.9062502,-1.1193758,0.7507255,-0.13237274,-0.0059102178
2019-03-13,SZ000560,1.5983198,-0.09854343,1.7254535,-0.62023836,0.8144072,0.12567742,1.0877793,1.4295751,0.06953633
2019-03-13,SZ000878,0.61777043,0.8097187,1.5076585,0.3956108,0.5987129,-0.33047217,0.6554746,0.54774916,0.009765625
2019-03-13,SZ002053,1.8791069,2.0733633,2.9626439,0.099382415,-0.06532983,-1.1636951,-1.9835663,0.0063755787,0.0344404
2019-03-13,SZ002059,0.0,0.0,0.0,0.0,0.0,0.6532694,0.0,1.0738126,0.0015106201
2019-03-13,SZ002265,2.5525775,2.4064991,3.0,0.15400709,0.5158277,-1.2194811,-1.382229,-0.91622365,-0.013251781
2019-03-13,SZ002428,2.2408917,2.3374717,3.0,0.27181268,0.9672626,-0.34330907,-0.8063383,-0.5094793,0.017356515
2019-03-13,SZ002727,1.3003577,0.32688954,1.3351707,-0.6630143,-0.7151896,0.2879566,-0.8740494,0.8756783,0.02539444
2019-03-14,SH600096,0.9064578,0.68649906,1.1039292,-0.4021066,0.7717708,-1.1672027,-1.4524683,-0.72451425,0.016793847
2019-03-14,SZ000538,-0.89640653,-0.12680736,-0.40665326,0.46530327,0.28206974,0.59007126,-0.14981493,1.0320996,0.045422196
2019-03-14,SZ000560,3.0,-3.0,0.73789877,-3.0,-0.22197053,-0.31875739,2.3046937,1.6384028,0.085139275
2019-03-14,SZ000878,1.8334913,0.6616949,2.5580747,-0.13422078,2.1303346,-0.77089393,-1.339117,1.6598637,0.029013515
2019-03-14,SZ002053,0.7967211,0.2778063,1.6254293,0.31100258,0.37154353,-1.2192796,-1.8399981,0.2338682,0.016646862
2019-03-14,SZ002059,3.0,3.0,3.0,1.06834,0.12956376,-1.121219,-3.0,1.9152309,0.0135746
2019-03-14,SZ002265,2.9628701,-0.46047178,2.9774663,-1.0835861,0.14293149,-0.43998644,-1.1013043,-1.5910212,0.0072313547
2019-03-14,SZ002428,3.0,0.9800292,3.0,-0.6931918,2.8375697,-0.47249544,-2.1359153,0.016210873,0.027559042
2019-03-14,SZ002727,-0.06480907,-0.23898128,-0.1091707,-0.31924427,-1.0548583,0.21225941,-1.3749809,1.2788324,0.012007475
2019-03-15,SH600096,0.33415288,0.2586159,0.46608502,-0.27455467,0.06355364,1.0516233,0.4123611,0.2029902,-0.012012005
2019-03-15,SZ000538,-0.38170558,0.40283665,0.21300933,0.40943605,-0.38667554,-0.7916279,-0.3359848,-0.6290865,-0.018539548
2019-03-15,SZ000560,3.0,-3.0,-0.95748466,-3.0,-2.4099202,0.57757163,2.637277,1.047983,0.015691757
2019-03-15,SZ000878,-0.6564174,-0.49147525,-0.76053226,-0.20767234,0.0906994,0.48297405,0.6630858,-1.0860987,-0.007518828
2019-03-15,SZ002053,0.5706345,-2.0141933,-1.0888638,-2.069331,-1.7015654,-0.65609634,2.3469386,0.9131837,-0.0011695623
2019-03-15,SZ002059,1.6997453,0.3406614,0.57533664,-1.9830451,0.22978735,0.8767203,1.2456584,2.225362,-0.008928537
2019-03-15,SZ002265,1.1209203,0.23332042,0.40169555,-1.3850834,-1.3456938,-0.97658634,-0.2790229,-1.1749289,-0.007179439
2019-03-15,SZ002428,-0.56792355,-0.51870596,-0.75471455,-0.3168483,0.39896196,0.63953346,1.7177529,-0.7026584,0.0012772083
2019-03-15,SZ002727,0.7962561,-1.3771882,0.18504383,-1.0770168,-2.1045337,0.40859237,0.7952073,1.3910141,-0.007786393
2019-03-18,SH600096,-0.36391383,-1.0173801,-0.9614205,-0.78065735,0.7287002,-0.16942196,1.3726273,-1.4979315,0.06230998
2019-03-18,SZ000538,1.2554535,-2.4147751,-1.0309397,-2.8534224,-1.0155638,0.06126748,1.6092932,2.7503538,-0.005910337
2019-03-18,SZ000560,3.0,-3.0,0.12188873,-3.0,-3.0,0.898536,2.3118021,0.027128777,0.015449524
2019-03-18,SZ000878,0.040189996,-1.5920452,-1.0888638,-1.4117168,-0.14249738,-1.2705132,1.9136328,-0.84084463,-0.000946939
2019-03-18,SZ002053,0.821706,-1.386854,0.10235132,-1.1949482,-0.012179195,-0.8175185,1.3851066,-1.1073756,0.0023418665
2019-03-18,SZ002059,1.0193937,-0.75621986,-0.9625638,-2.5966356,2.1096823,0.30511165,2.8134935,-0.119306564,0.02552545
2019-03-18,SZ002265,0.022498313,-0.057917826,-1.0888638,-1.4576752,-0.038149655,-0.7219784,0.7245148,-0.7916669,-0.0072315335
2019-03-18,SZ002428,0.023207957,-1.2980337,-0.65527713,-0.9537115,0.7275514,-0.86861265,2.6269262,-0.7915645,0.014030576
2019-03-18,SZ002727,0.3517518,-1.1724178,-0.99444485,-1.7364451,-1.1578798,0.5224487,0.5392496,-0.3198393,-0.029147983
2019-03-19,SH600096,0.11078223,0.60069084,0.3300112,-0.1347503,0.70427567,-0.89883035,-0.03157626,-1.5078477,0.0114450455
